,name,path,target,audio-length,time
399,OAF_love_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_love_ps.wav,surprise,42668,1.9350566893424037
529,OAF_sheep_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_sheep_happy.wav,happy,44652,2.0250340136054423
1579,OAF_tire_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_tire_angry.wav,angry,36471,1.6540136054421768
1208,OAF_dip_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_dip_fear.wav,fear,30791,1.3964172335600906
2558,YAF_thumb_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_thumb_angry.wav,angry,46366,2.102766439909297
2705,OAF_yearn_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_yearn_sad.wav,sad,57228,2.595374149659864
1458,OAF_knock_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_knock_angry.wav,angry,39793,1.804671201814059
1336,OAF_dog_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_dog_fear.wav,fear,32640,1.4802721088435373
2100,OAF_beg_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_beg_neutral.wav,neutral,43492,1.9724263038548753
2659,OAF_sail_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_sail_sad.wav,sad,58204,2.6396371882086167
1369,OAF_road_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_road_fear.wav,fear,36850,1.6712018140589568
575,OAF_chair_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_chair_happy.wav,happy,45971,2.0848526077097507
2533,YAF_five_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_five_angry.wav,angry,55200,2.503401360544218
1715,YAF_tell_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_tell_ps.wav,surprise,41331,1.874421768707483
1136,YAF_shawl_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_shawl_neutral.wav,neutral,50277,2.2801360544217686
340,OAF_ton_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_ton_ps.wav,surprise,45148,2.0475283446712016
1989,YAF_chain_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_chain_fear.wav,fear,40544,1.8387301587301588
1880,YAF_loaf_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_loaf_fear.wav,fear,41327,1.8742403628117914
623,YAF_third_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_third_sad.wav,sad,50501,2.290294784580499
1863,YAF_kill_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_kill_fear.wav,fear,38238,1.7341496598639456
1123,YAF_voice_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_voice_neutral.wav,neutral,51203,2.3221315192743766
637,YAF_yearn_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_yearn_sad.wav,sad,47101,2.1360997732426306
949,YAF_red_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_red_happy.wav,happy,43234,1.9607256235827664
1075,YAF_germ_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_germ_neutral.wav,neutral,47962,2.1751473922902496
1102,YAF_jug_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_jug_neutral.wav,neutral,44106,2.0002721088435376
558,OAF_sell_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_sell_happy.wav,happy,43849,1.9886167800453516
231,OAF_deep_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_deep_ps.wav,surprise,46781,2.1215873015873017
483,OAF_far_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_far_happy.wav,happy,44937,2.037959183673469
31,YAF_judge_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_judge_disgust.wav,disgust,59301,2.689387755102041
1890,YAF_thought_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_thought_fear.wav,fear,44182,2.003718820861678
545,OAF_voice_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_voice_happy.wav,happy,46792,2.1220861678004534
585,OAF_bean_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_bean_happy.wav,happy,41325,1.8741496598639455
769,YAF_tire_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_tire_sad.wav,sad,47373,2.14843537414966
970,YAF_sub_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_sub_happy.wav,happy,40062,1.8168707482993198
1784,YAF_shawl_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_shawl_ps.wav,surprise,41439,1.8793197278911564
2422,YAF_lore_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_lore_angry.wav,angry,48831,2.2145578231292515
1611,YAF_bite_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_bite_ps.wav,surprise,40132,1.820045351473923
2656,OAF_laud_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_laud_sad.wav,sad,52739,2.3917913832199544
1192,YAF_food_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_food_neutral.wav,neutral,43738,1.9835827664399093
2347,OAF_third_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_third_disgust.wav,disgust,50838,2.305578231292517
1140,YAF_chain_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_chain_neutral.wav,neutral,47990,2.1764172335600906
1513,OAF_nice_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_nice_angry.wav,angry,35777,1.6225396825396825
1016,YAF_luck_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_luck_neutral.wav,neutral,46188,2.09469387755102
1396,OAF_choice_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_choice_fear.wav,fear,36518,1.6561451247165533
2549,YAF_live_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_live_angry.wav,angry,44253,2.006938775510204
234,OAF_came_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_came_ps.wav,surprise,47731,2.164671201814059
748,YAF_date_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_date_sad.wav,sad,52562,2.383764172335601
1720,YAF_good_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_good_ps.wav,surprise,41157,1.866530612244898
1478,OAF_germ_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_germ_angry.wav,angry,32685,1.482312925170068
76,YAF_keen_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_keen_disgust.wav,disgust,54696,2.4805442176870747
1811,YAF_search_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_search_fear.wav,fear,40442,1.8341043083900226
1547,OAF_mop_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_mop_angry.wav,angry,30654,1.390204081632653
2601,OAF_neat_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_neat_sad.wav,sad,59417,2.6946485260770974
1732,YAF_lid_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_lid_ps.wav,surprise,37724,1.7108390022675737
1762,YAF_sail_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_sail_ps.wav,surprise,43781,1.985532879818594
2658,OAF_mess_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_mess_sad.wav,sad,57370,2.6018140589569163
1110,YAF_lot_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_lot_neutral.wav,neutral,44501,2.018185941043084
1871,YAF_shirt_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_shirt_fear.wav,fear,38266,1.735419501133787
2335,OAF_yearn_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_yearn_disgust.wav,disgust,52668,2.388571428571429
592,OAF_base_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_base_happy.wav,happy,44831,2.0331519274376415
2574,YAF_page_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_page_angry.wav,angry,43136,1.956281179138322
2684,OAF_hush_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_hush_sad.wav,sad,60330,2.7360544217687073
153,YAF_white_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_white_disgust.wav,disgust,59385,2.6931972789115646
2017,OAF_nag_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_nag_neutral.wav,neutral,47245,2.142630385487528
1697,YAF_goal_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_goal_ps.wav,surprise,39047,1.7708390022675737
477,OAF_choice_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_choice_happy.wav,happy,42844,1.9430385487528345
2052,OAF_live_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_live_neutral.wav,neutral,44390,2.013151927437642
841,YAF_raise_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_raise_happy.wav,happy,43361,1.966485260770975
302,OAF_tape_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_tape_ps.wav,surprise,47748,2.1654421768707484
2065,OAF_whip_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_whip_neutral.wav,neutral,39894,1.8092517006802722
1202,OAF_thin_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_thin_fear.wav,fear,35489,1.6094784580498867
546,OAF_luck_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_luck_happy.wav,happy,43405,1.9684807256235828
1665,YAF_yearn_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_yearn_ps.wav,surprise,42270,1.9170068027210885
2003,OAF_doll_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_doll_neutral.wav,neutral,49192,2.2309297052154196
1432,OAF_rose_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_rose_angry.wav,angry,41020,1.8603174603174604
1422,OAF_team_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_angry/OAF_team_angry.wav,angry,35426,1.6066213151927438
626,YAF_sheep_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_sheep_sad.wav,sad,51659,2.34281179138322
2333,OAF_south_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_south_disgust.wav,disgust,60714,2.753469387755102
79,YAF_team_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_team_disgust.wav,disgust,55762,2.528888888888889
2736,OAF_shall_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_shall_sad.wav,sad,53882,2.4436281179138324
2089,OAF_should_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_should_neutral.wav,neutral,45281,2.053560090702948
2212,OAF_said_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_said_disgust.wav,disgust,49151,2.2290702947845804
2522,YAF_rush_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_rush_angry.wav,angry,49863,2.261360544217687
1738,YAF_far_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_far_ps.wav,surprise,41497,1.881950113378685
2523,YAF_burn_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_burn_angry.wav,angry,36032,1.6341043083900226
1265,OAF_keen_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_keen_fear.wav,fear,35279,1.5999546485260772
510,OAF_dodge_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_dodge_happy.wav,happy,47616,2.159455782312925
980,YAF_lean_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_lean_happy.wav,happy,43370,1.9668934240362812
2707,OAF_vine_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_vine_sad.wav,sad,56043,2.5416326530612245
2165,OAF_turn_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_turn_neutral.wav,neutral,44282,2.0082539682539684
1963,YAF_calm_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_calm_fear.wav,fear,37653,1.7076190476190476
1091,YAF_reach_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_reach_neutral.wav,neutral,44205,2.0047619047619047
2039,OAF_goal_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_goal_neutral.wav,neutral,42897,1.9454421768707484
94,YAF_keg_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_keg_disgust.wav,disgust,58315,2.644671201814059
1183,YAF_doll_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_doll_neutral.wav,neutral,43808,1.9867573696145124
271,OAF_shawl_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_shawl_ps.wav,surprise,44510,2.01859410430839
2372,OAF_half_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_half_disgust.wav,disgust,48779,2.2121995464852606
2121,OAF_voice_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_voice_neutral.wav,neutral,46627,2.114603174603175
2609,OAF_late_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_late_sad.wav,sad,52704,2.390204081632653
1993,YAF_vote_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_vote_fear.wav,fear,39282,1.7814965986394558
2634,OAF_germ_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_germ_sad.wav,sad,55209,2.5038095238095237
2701,OAF_kite_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_kite_sad.wav,sad,59109,2.6806802721088436
927,YAF_whip_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_whip_happy.wav,happy,42499,1.9273922902494331
1922,YAF_pole_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_pole_fear.wav,fear,37980,1.7224489795918367
2286,OAF_cheek_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_cheek_disgust.wav,disgust,56432,2.5592743764172337
164,YAF_mode_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_mode_disgust.wav,disgust,54657,2.478775510204082
2643,OAF_should_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_should_sad.wav,sad,58120,2.635827664399093
324,OAF_match_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_match_ps.wav,surprise,39163,1.7760997732426305
1867,YAF_young_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_young_fear.wav,fear,41602,1.8867120181405896
719,YAF_room_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_room_sad.wav,sad,51727,2.3458956916099774
1359,OAF_tough_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_tough_fear.wav,fear,36696,1.66421768707483
304,OAF_beg_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_beg_ps.wav,surprise,45447,2.06108843537415
16,YAF_knock_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_knock_disgust.wav,disgust,52281,2.371020408163265
1785,YAF_kick_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_kick_ps.wav,surprise,43485,1.972108843537415
1142,YAF_mess_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_mess_neutral.wav,neutral,48554,2.2019954648526077
1010,YAF_pole_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_pole_neutral.wav,neutral,47253,2.1429931972789116
2417,YAF_haze_angry.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_angry/YAF_haze_angry.wav,angry,49373,2.239138321995465
931,YAF_seize_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_seize_happy.wav,happy,48979,2.2212698412698413
780,YAF_food_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_sad/YAF_food_sad.wav,sad,51030,2.3142857142857145
2197,OAF_gap_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_gap_neutral.wav,neutral,43406,1.9685260770975057
2214,OAF_rose_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_rose_disgust.wav,disgust,58789,2.6661678004535148
1864,YAF_jug_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_jug_fear.wav,fear,36726,1.665578231292517
1604,YAF_mode_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_mode_ps.wav,surprise,47493,2.153877551020408
163,YAF_raid_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_disgust/YAF_raid_disgust.wav,disgust,56585,2.5662131519274376
906,YAF_chief_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_happy/YAF_chief_happy.wav,happy,39515,1.7920634920634921
1133,YAF_choice_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_neutral/YAF_choice_neutral.wav,neutral,43565,1.9757369614512472
2105,OAF_note_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_note_neutral.wav,neutral,45621,2.068979591836735
1894,YAF_met_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_met_fear.wav,fear,31411,1.4245351473922903
356,OAF_numb_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Pleasant_surprise/OAF_numb_ps.wav,surprise,44195,2.004308390022676
1308,OAF_door_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Fear/OAF_door_fear.wav,fear,33042,1.4985034013605443
537,OAF_dog_happy.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_happy/OAF_dog_happy.wav,happy,45276,2.0533333333333332
1780,YAF_young_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_young_ps.wav,surprise,39381,1.7859863945578232
2678,OAF_youth_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_youth_sad.wav,sad,59290,2.688888888888889
2755,OAF_doll_sad.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_Sad/OAF_doll_sad.wav,sad,50113,2.272698412698413
2128,OAF_pain_neutral.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_neutral/OAF_pain_neutral.wav,neutral,42797,1.940907029478458
1994,YAF_germ_fear.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_fear/YAF_germ_fear.wav,fear,38387,1.740907029478458
2346,OAF_learn_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_learn_disgust.wav,disgust,50828,2.305124716553288
1634,YAF_pain_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_pain_ps.wav,surprise,42832,1.9424943310657596
2382,OAF_note_disgust.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/OAF_disgust/OAF_note_disgust.wav,disgust,51021,2.313877551020408
1632,YAF_turn_ps.wav,/Users/miladshirani/Documents/Flatiron/phase_5/Emotional-Speech-Recognition/Toronto-Data/YAF_pleasant_surprised/YAF_turn_ps.wav,surprise,38531,1.747437641723356
